experiment,graph_id,graph_type,model,repetition,attack_id,attack_type,strategy,fraction_removed,nodes_removed,gcc_fraction,gcc_size,avg_path_length_gcc,diameter_gcc,global_efficiency,global_clustering,avg_local_clustering,mean_degree,max_degree,degree_std
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.2,200,0.8,800,6.123742177722153,11,0.18495741576733862,0.5543866068978136,0.5591052489177489,7.795,11,1.299220920398067
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.25,250,0.75,750,6.949995549621718,13,0.16638954303826398,0.5691941516490989,0.5704433862433862,7.248,10,1.3305998647226747
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.7,700,7.739644389944819,17,0.15279338127190087,0.5812692967409948,0.581187074829932,6.822857142857143,10,1.3835948445544135
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.65,650,8.944160246533128,20,0.13672999291952256,0.5930927031939756,0.5883675213675214,6.32,10,1.3875490289327823
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.4,400,0.6,600,10.15455203116305,24,0.12518132292032913,0.5984422327996538,0.5902738095238095,5.886666666666667,10,1.4307884384337033
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.45,450,0.55,550,11.277350554727605,25,0.11553462216097504,0.5990470690153047,0.5944054834054834,5.345454545454546,9,1.3989370226670068
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.5,500,0.497,497,17.352891542805217,55,0.0917952187470021,0.6128210154871594,0.607563492063492,4.828,9,1.3865121708805876
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.55,550,0.285,285,24.69320484309365,77,0.0498074106661201,0.6275952693823916,0.6026384479717813,4.386666666666667,9,1.433503865824342
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.125,125,16.607225806451613,48,0.027462449463663895,0.6456273764258555,0.610218253968254,3.865,9,1.4411020088807038
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.65,650,0.036,36,6.604761904761904,18,0.018929449625977392,0.663049685893775,0.6097959183673469,3.3771428571428572,8,1.406329714293957
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.018,18,3.7320261437908497,9,0.016356328856328897,0.6873065015479877,0.6006349206349206,3.08,8,1.485575085054045
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.75,750,0.017,17,3.2941176470588234,8,0.01587267163893676,0.7255965292841648,0.6114666666666667,2.84,6,1.466424222385869
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.8,800,0.009,9,2.111111111111111,5,0.014381909547738688,0.7715930902111324,0.5348333333333334,2.36,5,1.4143549766589718
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.007,7,1.7619047619047619,4,0.014645786726323638,0.7830882352941176,0.3791111111111111,1.8533333333333333,5,1.430089352297805
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.9,900,0.005,5,1.1,2,0.012087542087542086,0.8,0.275,1.1,4,1.044030650891055
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.004,4,1.1666666666666667,2,0.014693877551020407,0.6666666666666666,0.06666666666666667,0.68,3,0.76
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.0,0,1.0,1000,3.4664544544544547,6,0.30531161161234166,0.017512837903303942,0.033289195953097976,5.982,93,7.263998623347887
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.05,50,0.95,950,3.5150374355277023,6,0.30178573937636116,0.017377743121310015,0.03310539131736981,5.705263157894737,88,6.982193418314042
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.1,100,0.899,899,3.5837493280086017,7,0.29593225865471673,0.01710376282782212,0.031497380632745944,5.36,82,6.549245927755517
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.15000000000000002,150,0.849,849,3.5985149009933997,7,0.2953192980385677,0.018063610505707213,0.03150026044625634,5.176470588235294,80,6.486685858403004
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.2,200,0.799,799,3.6194459866813466,7,0.2940672417912096,0.0192195690157251,0.030582958737948824,4.9775,78,6.347991316156631
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.25,250,0.748,748,3.8852200244829587,8,0.27441257549755066,0.014654161781946073,0.022300686194909575,4.376,69,5.11572321377926
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.30000000000000004,300,0.694,694,4.0194784402277195,8,0.263284599962246,0.015262718932443704,0.02251512336285062,4.0285714285714285,62,4.696416349793984
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.35000000000000003,350,0.642,642,4.119264583667459,10,0.2567314418155181,0.01585244267198405,0.02136050096350822,3.7846153846153845,60,4.508086094639985
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.4,400,0.587,587,4.183009576082469,10,0.24886688572608742,0.017520379608224845,0.02393127592006681,3.5433333333333334,55,4.287748697030749
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.45,450,0.531,531,4.2355896670575275,10,0.24062342130598954,0.01895107977082415,0.02427283402742676,3.418181818181818,49,4.0604115738137105
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.5,500,0.471,471,4.357365496679767,10,0.2239376626264989,0.01901651940069151,0.024518614081286715,3.116,46,3.7723393272610037
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.55,550,0.414,414,4.589956837561848,11,0.20457770371719824,0.015181332583637897,0.021784775610862568,2.7511111111111113,40,3.3153261761583863
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.6000000000000001,600,0.349,349,4.6956493100154795,11,0.18191519925374783,0.018216318785578747,0.02270281387858787,2.485,35,3.079736190000695
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.65,650,0.282,282,4.987986168950809,16,0.15106525434365248,0.015025041736227046,0.014196640525073167,2.1942857142857144,30,2.7654958591433068
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.7000000000000001,700,0.223,223,4.949743465438533,13,0.1297408511839986,0.014814814814814815,0.006664762347626797,1.9333333333333333,24,2.509094568874508
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.75,750,0.157,157,4.830720235178834,10,0.09605075540255366,0.012605042016806723,0.007311528822055138,1.624,20,2.1676309649015444
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.8,800,0.096,96,4.791666666666667,11,0.059818943200852764,0.0078125,0.005166056166056167,1.25,16,1.8781639970992947
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.8500000000000001,850,0.041,41,3.6597560975609755,8,0.02772930648769575,0,0.0,0.8933333333333333,14,1.4973161174433258
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.9,900,0.028,28,3.113756613756614,7,0.03400192400192396,0,0.0,0.88,13,1.52499180325666
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,0.9500000000000001,950,0.007,7,1.9047619047619047,3,0.01578231292517007,0,0.0,0.48,5,0.854166260162505
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.0,0,1.0,1000,3.4664544544544547,6,0.30531161161234166,0.017512837903303942,0.033289195953097976,5.982,93,7.263998623347887
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.05,50,0.934,934,5.351923637456938,12,0.19528028752516252,0.004493035794518496,0.005866081287133919,3.528421052631579,13,2.2661659324155847
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.1,100,0.85,850,6.8847086537795334,16,0.14310951468684546,0.0009129640900791236,0.0014074074074074073,2.6755555555555555,9,1.6790414667046136
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.15000000000000002,150,0.734,734,9.173398113831777,22,0.09311489175198077,0.001693002257336343,0.0014901960784313726,2.0941176470588236,7,1.3704746229104436
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.2,200,0.53,530,13.178128901094981,29,0.041557738213089286,0.0031088082901554403,0.0017916666666666667,1.665,6,1.1424863237693481
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.25,250,0.328,328,20.371391810248376,58,0.0156722885248531,0.0048,0.0028,1.3866666666666667,6,1.06324451039678
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.30000000000000004,300,0.02,20,5.363157894736842,13,0.0030234197416907434,0,0.0,1.0771428571428572,4,0.8990743539204925
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.35000000000000003,350,0.015,15,3.5619047619047617,8,0.0022951737528008834,0,0.0,0.8892307692307693,4,0.8575677729527273
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.4,400,0.006,6,2.066666666666667,4,0.0012729549248747904,0,0.0,0.6066666666666667,3,0.6918252830174842
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.45,450,0.006,6,2.066666666666667,4,0.001206049566705304,0,0.0,0.5309090909090909,3,0.6701079227252679
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.5,500,0.005,5,1.8,3,0.0010106880427521714,0,0.0,0.404,3,0.6362263748069551
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.55,550,0.005,5,2.0,4,0.0006376309494349582,0,0.0,0.24444444444444444,2,0.5013561854523768
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.6000000000000001,600,0.002,2,1.0,1,6.265664160401002e-05,0,0.0,0.025,1,0.15612494995995996
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.65,650,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.7000000000000001,700,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.75,750,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.8,800,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.8500000000000001,850,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,3.4664544544544547,6,0.30531161161234166,0.017512837903303942,0.033289195953097976,5.982,93,7.263998623347887
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.05,50,0.932,932,5.304647271151515,12,0.19616086004885344,0.004368083867210251,0.005870752054962581,3.557894736842105,16,2.3147844709204364
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.1,100,0.853,853,6.728335232182466,16,0.14707531401061513,0.0008615738081562321,0.0014074074074074073,2.7111111111111112,13,1.7603310575283178
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.749,749,8.45106487794778,20,0.10390621753434989,0.0014749262536873156,0.0014901960784313726,2.183529411764706,12,1.4837826905124483
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.2,200,0.588,588,12.672240957711875,38,0.05319825721408717,0,0.0,1.74,7,1.225724275683565
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.25,250,0.338,338,20.003529225852898,55,0.017992460386611855,0,0.0,1.4426666666666668,5,1.0960746122210638
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.043,43,7.331118493909192,18,0.004382546804400421,0,0.0,1.1857142857142857,5,0.9782324751868566
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.021,21,4.3238095238095235,10,0.0026134468168366553,0,0.0,0.9538461538461539,5,0.8863194289744047
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.4,400,0.012,12,3.303030303030303,7,0.0018013488088613314,0,0.0,0.7433333333333333,4,0.7984081384577412
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.45,450,0.009,9,2.5555555555555554,5,0.0013704255671468774,0,0.0,0.5745454545454546,3,0.7140710893609662
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.5,500,0.004,4,1.6666666666666667,3,0.0009472277889111558,0,0.0,0.408,3,0.5979431411095875
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.55,550,0.004,4,1.6666666666666667,3,0.000684649014270395,0,0.0,0.27555555555555555,2,0.5073484691371429
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.003,3,1.3333333333333333,2,0.0004636591478696742,0,0.0,0.17,2,0.4136423575989287
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.65,650,0.003,3,1.3333333333333333,2,0.00027015963978714694,0,0.0,0.09142857142857143,2,0.2979658931310558
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.002,2,1.0,1,0.00013377926421404682,0,0.0,0.04,1,0.19595917942265426
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.75,750,0.002,2,1.0,1,3.21285140562249e-05,0,0.0,0.008,1,0.08908422980528033
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.8,800,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,0,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.0,0,1.0,1000,3.5123943943943945,6,0.30140890890986566,0.019111310829742805,0.028349260887089618,5.982,90,6.77197725926483
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.05,50,0.95,950,3.5926371249514726,6,0.2953872774683695,0.019908116385911178,0.030110141156117633,5.597894736842106,84,6.3441971653732665
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.1,100,0.9,900,3.6503794339389444,7,0.2913777507064553,0.021103295075897817,0.03409225912069052,5.286666666666667,81,6.112286351639986
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.15000000000000002,150,0.85,850,3.665959952885748,7,0.2906235709844725,0.022726337024990738,0.03832372943062901,5.124705882352941,77,6.001056885001526
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.2,200,0.795,795,3.8370039446794353,8,0.2755146015860184,0.018678081049530268,0.03310600162008092,4.6875,71,5.261876447618283
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.25,250,0.743,743,3.918422799679307,8,0.2689288829550202,0.01898989898989899,0.035845808269203784,4.389333333333333,67,4.972231513337067
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.30000000000000004,300,0.694,694,3.9561859850044288,8,0.26780769417844574,0.019790718835304824,0.034803877765014014,4.217142857142857,66,4.910483578996251
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.35000000000000003,350,0.643,643,3.9939584211469796,9,0.26533364751938016,0.02112676056338028,0.03696371018322191,4.036923076923077,64,4.8094640427700694
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.4,400,0.588,588,4.274785893914635,9,0.24441278232619948,0.013991769547325103,0.02700893809292456,3.6666666666666665,36,3.8108033565407466
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.45,450,0.536,536,4.541170316641094,11,0.22953183193262985,0.012424698795180723,0.02497330083510074,3.3781818181818184,32,3.3589333214357264
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.5,500,0.479,479,4.7043439522715556,11,0.21537752416770078,0.01218892839004571,0.02448064627199352,3.088,31,3.0502878552687447
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.55,550,0.407,407,5.100858135340894,10,0.17876647301680176,0.012320328542094456,0.026971185282779486,2.6577777777777776,23,2.5330253224061177
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.6000000000000001,600,0.331,331,5.719271262473679,14,0.1381869894239344,0.011834319526627219,0.02055088478772689,2.205,19,2.224404414669239
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.65,650,0.263,263,6.344411226888805,18,0.10625537165528494,0.009625668449197862,0.014757369614512473,1.9257142857142857,17,1.8868481439605431
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.7000000000000001,700,0.215,215,7.099760921538796,22,0.09127150633902924,0.009302325581395349,0.010809523809523809,1.7133333333333334,15,1.7543723157363782
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.75,750,0.154,154,7.793311263899499,19,0.06518965076172853,0,0.0,1.44,13,1.5357083056361973
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.8,800,0.033,33,4.678030303030303,11,0.018709824374397294,0,0.0,1.1,7,1.1661903789690602
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.8500000000000001,850,0.013,13,2.948717948717949,6,0.008302759134973902,0,0.0,0.6666666666666666,4,0.9067647005823629
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.9,900,0.006,6,1.9333333333333333,3,0.006060606060606062,0,0.0,0.44,3,0.6974238309665077
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,0.9500000000000001,950,0.002,2,1.0,1,0.0008163265306122449,0,0.0,0.04,1,0.19595917942265428
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.0,0,1.0,1000,3.5123943943943945,6,0.30140890890986566,0.019111310829742805,0.028349260887089618,5.982,90,6.77197725926483
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.05,50,0.938,938,5.213167278412026,11,0.20178719742213191,0.002536640360766629,0.003753346069135543,3.654736842105263,15,2.2883581069152537
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.1,100,0.857,857,6.622602209402502,15,0.15045971525255541,0.0008517887563884157,0.0007407407407407407,2.8088888888888888,9,1.6570150166585995
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.15000000000000002,150,0.765,765,8.967682989426137,23,0.10314883528634729,0.0015455950540958269,0.000980392156862745,2.232941176470588,7,1.3468384099149182
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.2,200,0.602,602,11.44909646712843,29,0.05950023175596029,0.0025974025974025974,0.001875,1.805,6,1.1976957042588072
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.25,250,0.32,320,17.354310344827585,51,0.017124278862701327,0.0045871559633027525,0.002,1.4506666666666668,4,1.0441421784837968
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.30000000000000004,300,0.017,17,4.1911764705882355,10,0.002841479228358442,0,0.0,1.1171428571428572,4,0.883494915268969
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.35000000000000003,350,0.017,17,4.1911764705882355,10,0.002245778703405831,0,0.0,0.9292307692307692,3,0.843750432829168
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.4,400,0.007,7,2.1904761904761907,4,0.001409757002411425,0,0.0,0.66,3,0.7172168430816442
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.45,450,0.006,6,1.9333333333333333,3,0.001158028371143125,0,0.0,0.5309090909090909,3,0.6536256162980394
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.5,500,0.005,5,1.8,3,0.0009819639278557115,0,0.0,0.424,3,0.6001866376386599
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.55,550,0.005,5,1.8,3,0.0006928977975748577,0,0.0,0.27555555555555555,3,0.5117097942977513
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.6000000000000001,600,0.003,3,1.3333333333333333,2,0.00015664160401002505,0,0.0,0.06,2,0.24779023386727733
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.65,650,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.7000000000000001,700,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.75,750,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.8,800,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.8500000000000001,850,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,3.5123943943943945,6,0.30140890890986566,0.019111310829742805,0.028349260887089618,5.982,90,6.77197725926483
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.05,50,0.938,938,5.140028626497031,11,0.2045192070611654,0.0036496350364963502,0.0036311378679799735,3.696842105263158,16,2.3674748987311105
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.1,100,0.864,864,6.484847753315308,15,0.1559184396191436,0.0008032128514056225,0.0007407407407407407,2.86,11,1.7263835031649253
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.753,753,8.025783391257665,19,0.11020132899475864,0.0013692377909630307,0.001568627450980392,2.303529411764706,9,1.467165900144463
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.2,200,0.643,643,11.351651865525211,32,0.06894917918918793,0,0.0,1.88,8,1.276949489995591
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.25,250,0.42,420,18.78082736674622,52,0.02537602063386109,0,0.0,1.5253333333333334,6,1.0984951322402643
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.156,156,15.491563275434244,42,0.007959046664644946,0,0.0,1.26,5,1.0090164942726585
